ROUTER_1,05-07-23 13:12:31,ACTIVO
ROUTER_3,05-07-23 13:12:31,ACTIVO
ROUTER_3,05-07-23 13:12:31,ACTIVO
ROUTER_4,05-07-23 13:12:31,ACTIVO
ROUTER_5,05-07-23 13:12:31,ACTIVO
ROUTER_6,05-07-23 13:12:31,ACTIVO
ROUTER_1,05-07-23 13:12:31,EN_RESET
ROUTER_1,05-07-23 13:12:41,INACTIVO
ROUTER_1,05-07-23 13:12:41,ACTIVO
